"id";"Date.mutation";"Nature.mutation";"Code.postal";"Commune";"Code.departement";"Type.local";"Surface.reelle.bati";"Nombre.pieces.principales";"Surface.terrain";"Valeur.fonciere"
1943;"06/12/2024";"Vente";79410;"SAINT-REMY";"79";"Maison";111;5;179;186000
1946;"05/12/2024";"Vente";79270;"LE VANNEAU-IRLEAU";"79";"Maison";90;3;677;85000
1947;"22/11/2024";"Vente";79000;"NIORT";"79";"Maison";95;3;402;170000
1948;"10/12/2024";"Vente";79000;"NIORT";"79";"Maison";70;3;208;167000
1949;"12/12/2024";"Vente";79000;"NIORT";"79";"Appartement";23;1;NA;59000
1950;"09/12/2024";"Vente";79230;"FORS";"79";"Maison";75;3;796;30984
1951;"12/12/2024";"Vente";79000;"NIORT";"79";"Appartement";66;3;NA;154000
1952;"28/11/2024";"Vente";79000;"NIORT";"79";"Maison";67;3;302;157000
1953;"06/12/2024";"Vente";79000;"NIORT";"79";"Maison";54;3;28;70000
1955;"04/12/2024";"Vente";79000;"NIORT";"79";"Maison";66;4;66;116000
1957;"19/12/2024";"Vente";79000;"NIORT";"79";"Maison";82;4;353;150000
1959;"12/12/2024";"Vente";79360;"BEAUVOIR-SUR-NIORT";"79";"Maison";30;2;130;150000
1961;"13/12/2024";"Vente";79000;"NIORT";"79";"Appartement";24;1;NA;28380
1962;"19/12/2024";"Vente";79000;"NIORT";"79";"Appartement";35;1;NA;29448
1963;"20/12/2024";"Vente";79000;"NIORT";"79";"Appartement";27;1;NA;26145
1965;"23/12/2024";"Vente";79260;"LA CRECHE";"79";"Maison";78;4;221;116000
1966;"13/12/2024";"Vente";79000;"NIORT";"79";"Appartement";24;1;NA;28450
1968;"20/12/2024";"Vente";79000;"NIORT";"79";"Appartement";26;1;NA;61620
1969;"16/12/2024";"Vente";79000;"NIORT";"79";"Maison";49;2;58;38000
1970;"20/12/2024";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";25;1;44;97500
1971;"20/12/2024";"Vente";79360;"BEAUVOIR-SUR-NIORT";"79";"Maison";160;7;994;385000
1972;"13/12/2024";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";140;4;507;296250
1973;"17/12/2024";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";84;4;427;152000
1974;"13/12/2024";"Vente";79000;"NIORT";"79";"Appartement";59;3;NA;114000
1975;"20/12/2024";"Vente";79000;"NIORT";"79";"Maison";102;3;775;250000
1976;"20/12/2024";"Vente";79180;"CHAURAY";"79";"Maison";90;5;393;117101
1979;"23/12/2024";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";50;3;100;63000
1982;"19/12/2024";"Vente";79000;"NIORT";"79";"Appartement";56;3;NA;102000
1983;"19/12/2024";"Vente";79000;"NIORT";"79";"Maison";97;4;510;154000
1985;"12/12/2024";"Vente";79000;"NIORT";"79";"Appartement";40;2;NA;99070
1986;"19/12/2024";"Vente";79000;"NIORT";"79";"Maison";101;5;671;168000
1989;"26/12/2024";"Vente";79230;"VOUILLE";"79";"Maison";70;3;207;115000
1992;"16/12/2024";"Vente";79460;"MAGNE";"79";"Maison";204;5;4360;160000
1993;"13/12/2024";"Vente";79260;"LA CRECHE";"79";"Maison";105;4;902;254000
1994;"30/12/2024";"Vente";79230;"VOUILLE";"79";"Maison";103;5;352;226300
1995;"19/12/2024";"Vente";79360;"GRANZAY-GRIPT";"79";"Maison";80;3;780;163000
1997;"23/12/2024";"Vente";79000;"NIORT";"79";"Maison";112;4;289;230000
1998;"12/12/2024";"Vente";79000;"NIORT";"79";"Appartement";66;3;NA;95000
2000;"18/12/2024";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";105;5;76;115000
2002;"13/12/2024";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";85;4;133;131000
2003;"16/12/2024";"Vente";79230;"SAINT-ROMANS-DES-CHAMPS";"79";"Maison";90;4;1140;62000
2004;"13/12/2024";"Vente";79260;"LA CRECHE";"79";"Maison";90;4;403;227000
2006;"20/12/2024";"Vente";79000;"NIORT";"79";"Maison";89;5;690;170500
2007;"20/12/2024";"Vente";79000;"NIORT";"79";"Maison";32;2;74;76000
2008;"24/12/2024";"Vente";79000;"NIORT";"79";"Maison";56;3;450;208000
2012;"26/12/2024";"Vente";79000;"SCIECQ";"79";"Maison";72;3;413;125000
2014;"31/12/2024";"Vente";79000;"NIORT";"79";"Appartement";50;2;NA;52380
2015;"16/12/2024";"Vente";79000;"NIORT";"79";"Appartement";20;1;NA;49000
2016;"30/12/2024";"Vente";79000;"NIORT";"79";"Appartement";55;2;NA;118000
2017;"30/12/2024";"Vente";79000;"NIORT";"79";"Maison";55;2;193;129900
2021;"30/12/2024";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";93;5;590;120000
2023;"20/12/2024";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";120;4;410;112500
2024;"20/12/2024";"Vente";79360;"GRANZAY-GRIPT";"79";"Maison";169;6;925;285000
2025;"20/12/2024";"Vente";79210;"VAL-DU-MIGNON";"79";"Maison";67;2;1367;65000
2026;"17/12/2024";"Vente";79000;"NIORT";"79";"Maison";75;3;303;106000
2027;"20/12/2024";"Vente";79410;"SAINT-MAXIRE";"79";"Maison";97;4;519;171400
2029;"23/12/2024";"Vente";79000;"NIORT";"79";"Appartement";44;1;NA;43950
2030;"30/11/2024";"Vente";79000;"NIORT";"79";"Maison";80;4;776;40000
2031;"18/12/2024";"Vente";79000;"NIORT";"79";"Maison";310;10;1241;423900
2032;"23/12/2024";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";69;3;288;94500
2033;"23/12/2024";"Vente";79510;"COULON";"79";"Maison";123;4;210;161000
2034;"20/12/2024";"Vente";79210;"SAINT-GEORGES-DE-REX";"79";"Maison";122;5;227;183600
2035;"19/12/2024";"Vente";79230;"AIFFRES";"79";"Maison";112;5;1419;230000
2036;"20/12/2024";"Vente";79000;"NIORT";"79";"Maison";110;4;179;155000
2037;"23/12/2024";"Vente";79000;"NIORT";"79";"Maison";78;3;50;84000
2038;"23/12/2024";"Vente";79180;"CHAURAY";"79";"Maison";72;3;56;30000
2040;"30/12/2024";"Vente";79000;"NIORT";"79";"Appartement";47;3;NA;98000
2041;"27/12/2024";"Vente";79000;"NIORT";"79";"Maison";103;5;670;160000
2046;"27/12/2024";"Vente";79210;"LE BOURDET";"79";"Maison";80;4;868;173000
2047;"26/12/2024";"Vente";79160;"VILLIERS-EN-PLAINE";"79";"Maison";137;6;246;232000
2049;"30/12/2024";"Vente";79000;"NIORT";"79";"Maison";83;3;144;170000
2050;"27/12/2024";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";87;4;1000;220000
2051;"27/12/2024";"Vente";79270;"EPANNES";"79";"Maison";116;5;296;214850
2054;"31/12/2024";"Vente";79460;"MAGNE";"79";"Maison";84;4;600;213300
2055;"30/12/2024";"Vente";79510;"COULON";"79";"Appartement";66;2;NA;57000
2056;"30/12/2024";"Vente";79000;"NIORT";"79";"Appartement";26;1;NA;30470
2057;"30/12/2024";"Vente";79410;"SAINT GELAIS";"79";"Maison";62;1;708;140000
2058;"31/12/2024";"Vente";79000;"NIORT";"79";"Maison";92;5;361;150000
2059;"26/12/2024";"Vente";79180;"CHAURAY";"79";"Maison";78;4;279;101273
2060;"27/12/2024";"Vente";79000;"NIORT";"79";"Maison";80;4;55;185000
2061;"30/12/2024";"Vente";79000;"NIORT";"79";"Maison";77;4;137;81125
2062;"30/12/2024";"Vente";79230;"BRULAIN";"79";"Maison";192;4;919;358010
2063;"31/12/2024";"Vente";79260;"LA CRECHE";"79";"Maison";62;3;350;112120
2064;"30/12/2024";"Vente";79510;"COULON";"79";"Maison";76;2;611;87639,3
2065;"30/12/2024";"Vente";79000;"NIORT";"79";"Maison";98;4;650;150000
2066;"30/12/2024";"Vente";79000;"NIORT";"79";"Maison";58;3;46;105000
2067;"23/12/2024";"Vente";79000;"NIORT";"79";"Appartement";41;2;NA;75000
2069;"30/12/2024";"Vente";79000;"NIORT";"79";"Maison";104;4;347;145000
2072;"09/01/2023";"Vente";79230;"PRAHECQ";"79";"Maison";115;5;675;220000
2073;"09/01/2023";"Vente";79000;"NIORT";"79";"Appartement";37;1;NA;95000
2074;"11/01/2023";"Vente";79260;"LA CRECHE";"79";"Maison";87;4;416;175000
2075;"12/01/2023";"Vente";79000;"NIORT";"79";"Appartement";77;4;NA;153000
2076;"13/01/2023";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";146;5;84;85000
2077;"03/01/2023";"Vente";79230;"AIFFRES";"79";"Maison";117;6;866;265000
2078;"06/01/2023";"Vente";79000;"NIORT";"79";"Maison";68;4;370;80000
2079;"10/01/2023";"Vente";79230;"BRULAIN";"79";"Maison";260;7;857;3e+05
2082;"18/01/2023";"Vente";79000;"NIORT";"79";"Maison";127;5;736;322000
2083;"13/01/2023";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";138;6;603;258315
2085;"13/01/2023";"Vente";79000;"NIORT";"79";"Maison";73;4;NA;178500
2086;"13/01/2023";"Vente";79000;"NIORT";"79";"Appartement";42;2;NA;173000
2087;"09/01/2023";"Vente";79000;"NIORT";"79";"Maison";127;4;489;290000
2088;"13/01/2023";"Vente";79230;"VOUILLE";"79";"Maison";172;5;985;375000
2090;"18/01/2023";"Vente";79000;"NIORT";"79";"Maison";114;5;342;290000
2093;"16/01/2023";"Vente";79000;"NIORT";"79";"Appartement";46;2;NA;1e+05
2098;"20/01/2023";"Vente";79000;"NIORT";"79";"Appartement";70;3;NA;140000
2100;"25/01/2023";"Vente";79000;"NIORT";"79";"Appartement";35;2;NA;64000
2103;"13/01/2023";"Vente";79000;"NIORT";"79";"Maison";150;5;364;542000
2107;"25/01/2023";"Vente";79000;"NIORT";"79";"Maison";92;5;574;246000
2108;"23/01/2023";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";160;6;213;13000
2110;"05/01/2023";"Vente";79000;"NIORT";"79";"Maison";131;4;88;189000
2111;"10/01/2023";"Vente";79000;"NIORT";"79";"Maison";81;4;590;165000
2115;"06/01/2023";"Vente";79000;"NIORT";"79";"Appartement";49;2;NA;99000
2117;"05/01/2023";"Vente";79000;"NIORT";"79";"Maison";133;3;300;120000
2118;"18/01/2023";"Vente";79180;"CHAURAY";"79";"Maison";114;4;427;249500
2120;"06/01/2023";"Vente";79260;"LA CRECHE";"79";"Maison";125;4;1124;160000
2122;"13/01/2023";"Vente";79260;"LA CRECHE";"79";"Maison";133;4;133;188000
2125;"27/01/2023";"Vente";79000;"NIORT";"79";"Appartement";43;2;NA;92000
2126;"20/01/2023";"Vente";79220;"GERMOND-ROUVRE";"79";"Maison";120;5;2686;167100
2127;"27/01/2023";"Vente";79000;"NIORT";"79";"Appartement";75;4;NA;120000
2129;"31/01/2023";"Vente";79230;"AIFFRES";"79";"Maison";88;4;574;173000
2130;"26/01/2023";"Vente";79230;"FORS";"79";"Maison";86;4;604;170000
2131;"23/01/2023";"Vente";79000;"NIORT";"79";"Appartement";43;2;NA;90000
2132;"02/02/2023";"Vente";79160;"VILLIERS-EN-PLAINE";"79";"Maison";86;4;271;85000
2133;"03/02/2023";"Vente";79410;"SAINT GELAIS";"79";"Maison";96;4;613;270200
2136;"31/01/2023";"Vente";79270;"LE VANNEAU-IRLEAU";"79";"Maison";105;5;1010;202000
2138;"20/01/2023";"Vente";79230;"VOUILLE";"79";"Maison";124;6;1356;320000
2139;"18/01/2023";"Vente";79000;"NIORT";"79";"Appartement";38;2;NA;92000
2140;"06/02/2023";"Vente";79260;"LA CRECHE";"79";"Maison";85;4;1360;282075
2141;"06/02/2023";"Vente";79000;"NIORT";"79";"Appartement";36;2;NA;109500
2142;"03/02/2023";"Vente";79000;"NIORT";"79";"Appartement";30;2;NA;90000
2143;"01/02/2023";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";87;3;614;126500
2144;"27/01/2023";"Vente";79000;"NIORT";"79";"Maison";100;5;595;180000
2146;"20/01/2023";"Vente";79000;"NIORT";"79";"Maison";70;4;245;82500
2147;"02/02/2023";"Vente";79000;"NIORT";"79";"Maison";116;6;101;285000
2149;"20/01/2023";"Vente";79000;"NIORT";"79";"Maison";124;6;49;283908
2151;"17/01/2023";"Vente";79000;"NIORT";"79";"Maison";90;5;502;183500
2154;"25/01/2023";"Vente";79000;"NIORT";"79";"Maison";60;3;24;124000
2158;"07/02/2023";"Vente";79000;"NIORT";"79";"Maison";82;4;38;120000
2159;"25/01/2023";"Vente";79000;"SCIECQ";"79";"Maison";126;5;1000;388200
2165;"10/02/2023";"Vente";79000;"NIORT";"79";"Maison";90;4;319;3e+05
2166;"13/02/2023";"Vente";79230;"AIFFRES";"79";"Maison";92;4;605;225000
2167;"30/01/2023";"Vente";79510;"COULON";"79";"Maison";90;4;800;194700
2168;"26/01/2023";"Vente";79000;"NIORT";"79";"Maison";89;5;435;175000
2169;"15/02/2023";"Vente";79230;"VOUILLE";"79";"Maison";123;6;1776;232000
2170;"30/01/2023";"Vente";79210;"ARCAIS";"79";"Maison";45;2;691;73000
2171;"27/01/2023";"Vente";79000;"NIORT";"79";"Maison";61;4;133;99000
2172;"13/02/2023";"Vente";79360;"BEAUVOIR-SUR-NIORT";"79";"Maison";150;4;815;250000
2173;"13/02/2023";"Vente";79000;"NIORT";"79";"Maison";100;4;295;192150
2177;"26/01/2023";"Vente";79000;"NIORT";"79";"Maison";65;4;536;123200
2178;"27/01/2023";"Vente";79000;"NIORT";"79";"Appartement";64;4;NA;77000
2181;"16/01/2023";"Vente";79000;"NIORT";"79";"Maison";61;3;53;106000
2183;"16/02/2023";"Vente";79410;"SAINT GELAIS";"79";"Maison";106;5;697;253000
2186;"02/02/2023";"Vente";79510;"COULON";"79";"Maison";91;3;56;120000
2187;"02/02/2023";"Vente";79000;"NIORT";"79";"Appartement";67;4;NA;84000
2189;"02/02/2023";"Vente";79000;"NIORT";"79";"Maison";85;4;328;200350
2190;"24/01/2023";"Vente";79360;"BEAUVOIR-SUR-NIORT";"79";"Maison";97;3;14;80000
2193;"25/01/2023";"Vente";79210;"SAINT-HILAIRE-LA-PALUD";"79";"Maison";56;3;332;60000
2194;"16/02/2023";"Vente";79000;"NIORT";"79";"Maison";116;5;625;233500
2195;"20/02/2023";"Vente";79230;"AIFFRES";"79";"Maison";88;4;477;125000
2196;"01/02/2023";"Vente";79000;"NIORT";"79";"Maison";83;4;265;180000
2198;"02/02/2023";"Vente";79410;"SAINT GELAIS";"79";"Maison";115;4;1055;183000
2200;"01/02/2023";"Vente";79210;"SAINT-HILAIRE-LA-PALUD";"79";"Maison";100;4;229;130000
2202;"25/01/2023";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";99;4;694;85000
2204;"02/02/2023";"Vente";79410;"SAINT GELAIS";"79";"Maison";113;5;948;57500
2208;"07/02/2023";"Vente";79000;"NIORT";"79";"Maison";74;4;308;125000
2209;"23/02/2023";"Vente";79000;"NIORT";"79";"Maison";144;7;478;318000
2210;"06/02/2023";"Vente";79000;"NIORT";"79";"Maison";129;4;242;220000
2213;"22/02/2023";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";177;5;962;410800
2216;"10/02/2023";"Vente";79180;"CHAURAY";"79";"Maison";97;5;476;197183
2217;"07/02/2023";"Vente";79000;"NIORT";"79";"Maison";70;4;185;135000
2218;"09/02/2023";"Vente";79260;"LA CRECHE";"79";"Maison";116;5;479;257550
2219;"06/02/2023";"Vente";79000;"NIORT";"79";"Maison";105;4;208;142000
2222;"10/02/2023";"Vente";79000;"NIORT";"79";"Maison";80;5;175;82000
2223;"23/02/2023";"Vente";79000;"NIORT";"79";"Appartement";81;3;NA;194500
2224;"13/02/2023";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";180;5;952;374520
2226;"20/02/2023";"Vente";79230;"PRAHECQ";"79";"Maison";85;4;187;96000
2228;"21/02/2023";"Vente";79230;"BRULAIN";"79";"Maison";210;6;3400;286000
2229;"06/02/2023";"Vente";79260;"LA CRECHE";"79";"Maison";83;4;293;158000
2231;"07/02/2023";"Vente";79000;"NIORT";"79";"Appartement";77;4;NA;90500
2232;"03/02/2023";"Vente";79000;"NIORT";"79";"Maison";66;3;288;125000
2233;"21/02/2023";"Vente";79210;"VAL-DU-MIGNON";"79";"Maison";86;3;101;35000
2235;"20/02/2023";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";83;4;391;142500
2236;"22/02/2023";"Vente";79000;"NIORT";"79";"Appartement";42;2;NA;55000
2239;"17/02/2023";"Vente";79000;"NIORT";"79";"Maison";110;5;80;210000
2241;"23/02/2023";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";85;3;144;69500
2243;"27/02/2023";"Vente";79230;"PRAHECQ";"79";"Maison";75;3;488;180000
2245;"15/02/2023";"Vente";79180;"CHAURAY";"79";"Maison";108;4;278;250000
2246;"15/02/2023";"Vente";79270;"LE VANNEAU-IRLEAU";"79";"Maison";73;5;590;110000
2247;"01/02/2023";"Vente";79000;"NIORT";"79";"Maison";99;4;556;1e+05
2249;"24/02/2023";"Vente";79000;"BESSINES";"79";"Maison";144;5;1000;275000
2251;"28/02/2023";"Vente";79000;"NIORT";"79";"Appartement";70;3;NA;135000
2254;"01/03/2023";"Vente";79000;"NIORT";"79";"Maison";131;5;227;377000
2255;"21/02/2023";"Vente";79180;"CHAURAY";"79";"Appartement";39;2;NA;92000
2257;"03/03/2023";"Vente";79000;"NIORT";"79";"Maison";85;4;356;214900
2258;"16/02/2023";"Vente";79000;"NIORT";"79";"Maison";73;4;997;230000
2259;"06/03/2023";"Vente";79000;"NIORT";"79";"Maison";144;4;980;245000
2261;"27/02/2023";"Vente";79000;"NIORT";"79";"Appartement";60;3;NA;129000
2262;"02/03/2023";"Vente";79000;"NIORT";"79";"Appartement";41;2;NA;90000
2263;"01/03/2023";"Vente";79230;"AIFFRES";"79";"Maison";165;6;967;447000
2264;"02/03/2023";"Vente";79180;"CHAURAY";"79";"Maison";144;5;855;384800
2266;"27/02/2023";"Vente";79000;"NIORT";"79";"Maison";113;5;320;170000
2267;"01/03/2023";"Vente";79000;"NIORT";"79";"Maison";45;2;31;99500
2268;"27/02/2023";"Vente";79000;"NIORT";"79";"Appartement";21;1;NA;35000
2269;"21/02/2023";"Vente";79000;"BESSINES";"79";"Maison";88;4;NA;160000
2270;"23/02/2023";"Vente";79000;"NIORT";"79";"Maison";116;6;501;2e+05
2271;"24/02/2023";"Vente";79000;"NIORT";"79";"Appartement";79;4;NA;140000
2272;"24/02/2023";"Vente";79230;"VOUILLE";"79";"Maison";84;4;817;206940
2274;"06/03/2023";"Vente";79000;"NIORT";"79";"Maison";114;5;478;2e+05
2275;"24/02/2023";"Vente";79000;"NIORT";"79";"Appartement";55;3;NA;85000
2279;"14/02/2023";"Vente";79000;"NIORT";"79";"Maison";45;2;32;62000
2280;"17/02/2023";"Vente";79410;"ECHIRE";"79";"Maison";112;5;495;234400
2282;"20/02/2023";"Vente";79000;"NIORT";"79";"Appartement";77;4;NA;160000
2283;"20/02/2023";"Vente";79180;"CHAURAY";"79";"Maison";90;4;189;220500
2284;"27/02/2023";"Vente";79000;"NIORT";"79";"Maison";80;5;601;155000
2285;"21/02/2023";"Vente";79000;"NIORT";"79";"Maison";376;13;629;4e+05
2286;"28/02/2023";"Vente";79210;"PRIN-DEYRANCON";"79";"Maison";220;7;6875;405605
2287;"23/02/2023";"Vente";79000;"NIORT";"79";"Maison";144;8;301;205000
2288;"08/03/2023";"Vente";79000;"NIORT";"79";"Maison";126;6;944;280000
2289;"24/02/2023";"Vente";79210;"SAINT-HILAIRE-LA-PALUD";"79";"Maison";63;3;900;28000
2290;"22/02/2023";"Vente";79160;"VILLIERS-EN-PLAINE";"79";"Maison";84;4;608;178000
2291;"21/02/2023";"Vente";79230;"FORS";"79";"Maison";98;4;1008;156425
2292;"14/02/2023";"Vente";79000;"NIORT";"79";"Appartement";72;3;NA;261500
2293;"22/02/2023";"Vente";79210;"SAINT-HILAIRE-LA-PALUD";"79";"Maison";71;3;84;90000
2294;"22/02/2023";"Vente";79180;"CHAURAY";"79";"Appartement";54;3;NA;109400
2295;"07/03/2023";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";95;5;449;126000
2296;"17/02/2023";"Vente";79000;"NIORT";"79";"Maison";70;3;34;65000
2298;"22/02/2023";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";97;4;94;131500
2301;"08/03/2023";"Vente";79160;"VILLIERS-EN-PLAINE";"79";"Maison";143;3;957;173709
2302;"03/03/2023";"Vente";79000;"NIORT";"79";"Maison";82;4;617;150000
2304;"23/02/2023";"Vente";79230;"AIFFRES";"79";"Maison";130;3;883;305000
2305;"14/02/2023";"Vente";79000;"NIORT";"79";"Appartement";67;3;NA;39150
2306;"24/02/2023";"Vente";79000;"NIORT";"79";"Maison";36;2;20;86000
2312;"27/02/2023";"Vente";79000;"NIORT";"79";"Appartement";83;4;NA;93457,95
2315;"03/03/2023";"Vente";79000;"NIORT";"79";"Maison";48;3;112;181000
2316;"07/03/2023";"Vente";79000;"SCIECQ";"79";"Maison";84;3;324;206000
2318;"06/03/2023";"Vente";79410;"ECHIRE";"79";"Maison";95;3;215;70000
2319;"03/03/2023";"Vente";79260;"LA CRECHE";"79";"Maison";45;2;96;60000
2320;"09/03/2023";"Vente";79000;"BESSINES";"79";"Maison";130;5;335;185000
2321;"10/03/2023";"Vente";79230;"AIFFRES";"79";"Maison";85;3;835;273000
2322;"28/02/2023";"Vente";79270;"SAINT-SYMPHORIEN";"79";"Maison";73;3;995;175000
2323;"07/03/2023";"Vente";79000;"NIORT";"79";"Maison";84;4;688;192000
2324;"24/02/2023";"Vente";79210;"SAINT-GEORGES-DE-REX";"79";"Maison";109;4;172;135000
2325;"27/02/2023";"Vente";79000;"NIORT";"79";"Appartement";20;1;NA;71780
2326;"24/02/2023";"Vente";79270;"EPANNES";"79";"Maison";105;5;1279;314900
2327;"28/02/2023";"Vente";79000;"NIORT";"79";"Maison";58;3;415;210000
2328;"27/02/2023";"Vente";79000;"NIORT";"79";"Appartement";36;1;NA;60000
2329;"08/03/2023";"Vente";79230;"VOUILLE";"79";"Maison";120;6;1287;260000
2330;"27/02/2023";"Vente";79230;"JUSCORPS";"79";"Maison";133;4;1536;207000
2331;"07/03/2023";"Vente";79210;"ARCAIS";"79";"Maison";40;1;263;125000
2332;"28/02/2023";"Vente";79000;"NIORT";"79";"Maison";68;4;535;206500
2334;"10/03/2023";"Vente";79360;"PLAINE-D'ARGENSON";"79";"Maison";70;2;750;95000
2335;"24/02/2023";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";127;5;119;137000
2336;"28/02/2023";"Vente";79160;"VILLIERS-EN-PLAINE";"79";"Maison";120;4;835;230000
2337;"09/03/2023";"Vente";79000;"NIORT";"79";"Maison";94;4;1612;144000
2339;"14/03/2023";"Vente";79000;"NIORT";"79";"Maison";62;3;79;155000
2340;"17/02/2023";"Vente";79000;"NIORT";"79";"Appartement";174;3;NA;245000
2341;"14/03/2023";"Vente";79000;"NIORT";"79";"Maison";95;4;499;242000
2342;"15/03/2023";"Vente";79000;"NIORT";"79";"Maison";114;2;514;289000
2343;"14/03/2023";"Vente";79000;"NIORT";"79";"Maison";76;3;80;88000
2345;"20/03/2023";"Vente";79000;"NIORT";"79";"Maison";120;5;720;249000
2346;"01/03/2023";"Vente";79270;"LE VANNEAU-IRLEAU";"79";"Maison";88;3;746;58500
2349;"13/03/2023";"Vente";79000;"NIORT";"79";"Maison";72;5;502;132000
2350;"01/03/2023";"Vente";79000;"NIORT";"79";"Appartement";54;2;87;210000
2351;"21/02/2023";"Vente";79000;"NIORT";"79";"Maison";65;4;NA;173000
2352;"16/03/2023";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";76;4;263;69075
2353;"21/03/2023";"Vente";79000;"NIORT";"79";"Appartement";29;1;NA;55000
2354;"21/03/2023";"Vente";79000;"NIORT";"79";"Appartement";21;1;NA;33000
2355;"27/02/2023";"Vente";79000;"NIORT";"79";"Maison";82;4;479;115000
2356;"09/03/2023";"Vente";79000;"BESSINES";"79";"Maison";94;5;1163;166100
2357;"07/03/2023";"Vente";79000;"NIORT";"79";"Appartement";68;3;NA;145000
2358;"08/03/2023";"Vente";79000;"NIORT";"79";"Maison";84;4;388;140000
2359;"22/03/2023";"Vente";79000;"NIORT";"79";"Maison";81;4;327;230000
2360;"28/02/2023";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";76;4;620;103000
2361;"17/03/2023";"Vente";79000;"NIORT";"79";"Maison";68;4;315;130000
2362;"14/03/2023";"Vente";79000;"NIORT";"79";"Appartement";64;3;NA;144000
2364;"22/03/2023";"Vente";79000;"NIORT";"79";"Maison";92;4;325;213000
2365;"28/02/2023";"Vente";79230;"VOUILLE";"79";"Maison";124;5;522;324700
2366;"21/03/2023";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";165;7;36;83000
2367;"06/03/2023";"Vente";79000;"NIORT";"79";"Appartement";67;4;NA;114000
2368;"23/02/2023";"Vente";79000;"NIORT";"79";"Maison";61;4;656;137000
2369;"28/02/2023";"Vente";79000;"NIORT";"79";"Maison";107;4;122;198500
2370;"03/03/2023";"Vente";79000;"NIORT";"79";"Maison";96;4;657;266000
2371;"03/03/2023";"Vente";79000;"NIORT";"79";"Appartement";36;2;NA;77500
2372;"15/03/2023";"Vente";79000;"NIORT";"79";"Appartement";67;3;NA;139000
2374;"23/03/2023";"Vente";79410;"ECHIRE";"79";"Maison";40;1;171;60000
2375;"06/03/2023";"Vente";79230;"AIFFRES";"79";"Maison";74;4;478;203500
2377;"21/03/2023";"Vente";79000;"NIORT";"79";"Maison";74;4;344;201500
2378;"22/03/2023";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";50;3;217;60000
2380;"23/03/2023";"Vente";79000;"BESSINES";"79";"Maison";140;4;1016;450000
2381;"21/03/2023";"Vente";79260;"LA CRECHE";"79";"Maison";103;8;888;224500
2382;"20/03/2023";"Vente";79410;"SAINT GELAIS";"79";"Maison";73;4;591;180000
2383;"01/03/2023";"Vente";79000;"NIORT";"79";"Appartement";63;3;NA;85000
2384;"06/03/2023";"Vente";79000;"NIORT";"79";"Maison";31;1;NA;85000
2385;"07/03/2023";"Vente";79260;"LA CRECHE";"79";"Maison";30;1;40;60000
